wallet,label,quality,depth,liquidation,age,activity,volume,utilization,handP,events,closed,open
0xF942b06c4837834DeE0111690a9C0D43A0EA6bec,1,0.6,0,0,0.869137,0.019607,0,0.000999,0.527144,1,0,1
0xfe9F4e4Fc884fBAb008947c09c6BD7ECaB1D9510,1,0.61128,0.00863,0,0.873204,0.074074,0.000799,0.001988,0.544533,4,1,2
0x27Be1c2Df79540a1577f5533531e0FE08E04BF53,1,0.6,0,0,0.879155,0.038461,0,0.001996,0.530935,2,0,2
0xA7d3288a2d1508329B62bD5FFe18Ad88F408a315,1,0.6,0,0,0.548808,0.019607,0.004578,0.022482,0.453486,1,0,1
0x0062c9c11360705E4b716Bc8930eDCaF33F51236,1,0.6,0,0,0.579621,0.107142,0.006556,0,0.470399,6,0,0
0xc64eb0b2f295D841dA02183eB07b8860578CB6c7,1,0.6,0,0,0.869359,0.019607,0,0.000999,0.527194,1,0,1
0x30A4442EFf70cCa6f6Bf6a6089786511980A8d00,1,0.7561,0.876324,0.736999,0.683597,0.565217,0.990378,0.284126,0.522132,65,5,1
0x649C92A98B8c163de6bba53EFfD55ad2d89553B7,1,0.6,0,0,0.726795,0.038461,0.009508,0.046711,0.493056,2,0,1
0x198c3291730be2D2e72297fA5670e658Ba86FaF4,1,0.6064,0.004854,0,0.885714,0.206349,0.404336,0,0.588476,13,2,0
0x572372831A9d6B2E3ee8fa284505599e6125Fea9,1,0.154259,0.907001,0.9332,0.810023,0.989675,0.999479,0,0.126932,4793,58,0
0x26C1b40de26ABe54E3c8c5Ed8888200368478Af6,1,0.6,0,0,0.686355,0.074074,0.133298,0.021526,0.500422,4,0,1
0x3410E59212080a08958940c59c67c366c3F74D48,1,0.595263,0.002381,0.003962,0.88461,0.056603,0,0,0.528368,3,1,0
0x1A4aad8f44893e645b381472205C1006F14487Bf,1,0.6,0,0,0.535529,0.038461,0.038461,0.16736,0.440768,2,0,1
0x4A43BeAb9A7c7aB50AaCC21a1fA20854E42BBc24,1,0.598488,0.000757,0.001261,0.827891,0.358974,0,0.001996,0.545575,28,1,2
0x0050c38a0038C1426030974B690b56e90be2bbdc,1,0.6,0,0,0.612325,0.107142,0.012052,0,0.478217,6,0,0
0xAF203256CbDF694B5677005b8cA388578Dc3723D,1,0.675357,0.428821,0.269293,0.855747,0.568965,0.595207,0.149253,0.630969,66,10,1
0xf2834d659649222F378C0c11D7b460ac16AE566b,1,0.6,0,0,0.697488,0.074074,0.043611,0.176954,0.479549,4,0,1
0x780d1AD5D26113A92F7124560606c830b1ceaf6e,1,0.563765,0.018917,0.031135,0.885477,0.107142,0,0,0.49553,6,2,0
0x168f33c300A2068F0D8C8f88DD31996026616292,1,0.6,0,0,0.723252,0.074074,0.073731,0,0.505663,4,0,0
0x8C1fdFC151f3697a8E49C1913c60DBBb1Fe15575,1,0.59814,0.001359,0.001838,0.873361,0.090909,0,0,0.532175,5,3,0
0xf8518329db738481b7eB3fb0C7D65C2a55828Bd3,1,0.595245,0.00239,0.003977,0.874398,0.074074,0.000399,0,0.527615,4,1,0
0xc0bE549CD74Fb96172090392165A70b67d5C1de4,1,0.6,0,0,0.867628,0.019607,0,0.000999,0.526806,1,0,1
0x9AE6733681f9DA825d9f91FA8e0aD3Bf0c10C37E,1,0.102454,0.629256,0.73599,0.837897,0.333333,0.911637,0.538476,0.083691,25,3,1
0xcF7073ceE91DD9BDbe070dD0ACe2501992308366,1,0.594688,0.002672,0.004445,0.873523,0.056603,0,0.000999,0.525103,3,1,1
0x2F1052294de963cfAD24D719c674d15964eD9989,1,0.617441,0.013492,0,0.794837,0.166666,0.07885,0.140835,0.534519,10,1,1
0x1973A3FB1bE74aD2B570E05AFD26627995f49787,1,0.6,0,0,0.618019,0.019607,0.019415,0.090081,0.463526,1,0,1
0x7b5996d45CBa00b3A6A225038724eD27C3c5acc0,1,0.766434,0.176123,0,0.741332,0.193548,0.360532,0.416853,0.684803,12,2,1
0x3893931FBDadB25d8628BD9C769492F34C9Fda82,1,0.6,0,0,0.608543,0.019607,0.008526,0.041227,0.465318,1,0,1
0xC15E222aA241518c52cc8700e720E3e8F599E66a,1,0.6,0,0,0.719836,0.019607,0.001198,0.005964,0.493188,1,0,1
0x10E4B3fEBD96E9fdAb153a62C56A564B6DD6248e,1,0.6,0,0,0.873178,0.019607,0.000199,0.000999,0.528068,1,0,1
0x289b272CE3F77DE152143Bd1b46EE48F024A3792,1,0.597676,0.001164,0.00194,0.861619,0.038461,0.000799,0,0.524537,2,1,0
0x40f5c4E8D0E3872779dBa2eB012802cD0C775C42,1,0.6,0,0,0.878516,0.019607,0.000199,0.000999,0.529265,1,0,1
0x7f9081f59241e0c937fE8E1be2489C4f033C1fcb,1,0.6,0,0,0.870783,0.019607,0,0.000999,0.527513,1,0,1
0x5ef39271F500B713400D6A2da96B72A52cc7765B,1,0.582435,0.008966,0.014854,0.779786,0.122807,0.103942,0,0.504498,7,1,0
0x5e0F7D27f438fBE401e44218fFd5b6189C8c1FC6,1,0.732458,0.744536,0.552238,0.626805,0.773755,0.888762,0.344581,0.570555,171,10,1
0x35Ea57a72A545f8eC3dec28834a2b43DC0097D14,1,0.600083,0.000062,0,0.885193,0.038461,0.000399,0,0.532608,2,1,0
0x8549f0798A538112e29Adbb8e82D24f59c625eb0,1,0.6,0,0,0.632938,0.038461,0.004578,0,0.476195,2,0,0
0xC1B195eb8595Ed8eF5C8B8cc6f27dd5D394E5fca,1,0.6,0,0,0.543094,0.019607,0.009704,0.046711,0.450256,1,0,1
0xE2551E8cab4b905a3Ec291ED59D1abe66b001D0e,1,0.6,0,0,0.464731,0.019607,0.038276,0.165971,0.423635,1,0,1
0xCc44Ff5B06A6ab656E7C6E970A77d74356cDF04c,1,0.6,0,0,0.86936,0.056603,0,0.001996,0.530321,3,0,2
0xf60A6888Edf91e5b955255885b8cBC08A21E19FF,1,0.6,0,0,0.658176,0.074074,0.264381,0.578592,0.450014,4,0,1
0x06fE505a512a6d947803B82FF74E8bf1Bbd4E16A,1,0.6,0,0,0.87837,0.019607,0,0.000999,0.529215,1,0,1
0x900328c10dBF57Df58F9abA8f3093D650e937D02,1,0.259054,0.335355,0.44245,0.558944,0.579831,0.420424,0.097408,0.158257,69,3,1
0x40ea3e663B7B434DAe0Bcc482F2173fDB955b54e,1,0.6,0,0,0.638571,0.019607,0.016328,0.076638,0.469199,1,0,1
0x7a0B7C6BD041a3557743426135153a4a9D8e6EB6,1,0.079008,0.770835,0.844326,0.852545,0.64539,0.98322,0,0.099478,91,4,0
0x2bB9F760473cd2695301ab8cf06931d61f0BD4d3,1,0.180345,0.4111,0.537779,0.841176,0.411764,0.688337,0.165971,0.14052,35,2,1
0xef0Dad5578f373B902Ee16E7D944D9e10Aa3fF09,1,0.030435,0.848808,0.903445,0.564486,0.242424,0.99448,0,0.056939,16,1,0
0xe72110B77A96D301E4bbFe06F6472784b28aa3f2,1,0.6,0,0,0.875011,0.019607,0.000199,0.000999,0.528479,1,0,1
0x052B41067E6A2a2A28baB8BECEe8a4480a18C992,1,0.776997,0.192317,0,0.720115,0.206349,0.764639,0.445191,0.720365,13,1,1
0x73460Fe0cb1E3E636E03E143c79A2A062cC17ed9,1,0.142402,0.534024,0.651186,0.722907,0.549549,0.714073,0.442584,0.097324,61,4,1
0x270a2e955f940D9264B7c13559BB5AbF2EA98abE,1,0.6,0,0,0.014457,0.038461,0.0099,0.047619,0.338697,2,0,1
0x319977E961A5b86638508DCdB87c4E9d0311Ee1A,1,0.563765,0.018917,0.031135,0.885475,0.107142,0,0,0.49553,6,2,0
0xef4eccA80d3C1C40B3Ee060DAd6541DE50210f43,1,0.1903,0.39242,0.51841,0.638369,0.152542,0.743194,0.849804,0.092739,9,1,2
0x7471cC21F84b2eeb1bA3560ed6afc60a833b5DEC,1,0.979722,0.848895,0,0.731782,0.710982,0.998866,0.573634,0.935006,123,3,1
0x77C929C69C0Ef9D2DB23A463e3f02b048AC86A20,1,0.6,0,0,0.560929,0.056603,0.666599,0.909082,0.429064,3,0,1
0x84f2f700Ba1d650Dc66Db1591a819933DB4D2d3b,1,0.6,0,0,0.374391,0.038461,0,0,0.418342,2,0,0
0x14624b11dB55d61616dBb0d302dF1a3A97676862,1,0.6,0,0,0.618141,0.137931,0.006754,0,0.48175,8,0,0
0x65954be6eB302DE7a47805dE167AbCB815A185d4,1,0.916986,0.533916,0,0.765005,0.704142,0.970235,0,0.909123,119,7,0
0xa1086Bc4f3dB8cF5bbC032220d8C3255038FE608,1,0.6,0,0,0.869068,0.019607,0,0.000999,0.527129,1,0,1
0x983Bd09815948D887B84f982b0Cb269383C93cAe,1,0.581423,0.009494,0.015724,0.88548,0.090909,0,0.000999,0.515086,5,1,1
0x28bEcC0EeC396a0b882E7A68028B25078B91ba85,1,0.6,0,0,0.886851,0.019607,0.000199,0.000999,0.531134,1,0,1
0x39eA25C016a3E90E8E72dBBE215a1Ab62429f66F,1,0.157787,0.473621,0.597441,0.884652,0.637681,0.759719,0,0.14837,88,5,0
0x48a0096B26fe285138b294aFe0Eb1DD705071dcA,1,0.6,0,0,0.879179,0.056603,0,0.001996,0.532522,3,0,2
0x1544C9e273469022531bF924F204c00Dc9bb689F,1,0.6,0,0,0.670402,0.038461,0.007148,0,0.484836,2,0,0
0x06E75d5484E924DAed57798298fD99bE41C04C09,1,0.6,0,0,0.502971,0.056603,0.57731,0.805787,0.418784,3,0,1
0xDC1f7409006a1DAEC85652F1597026648317C9d5,1,0.6,0,0,0.636922,0.019607,0.038276,0.165971,0.46185,1,0,1
0x99E60Db1B6b171c2D8aD2D052eA4ea3265538533,1,0.594865,0.002582,0.004297,0.851132,0.166666,0.083073,0,0.537225,10,2,0
0x1180814Ef4DD32106b9De7F3C172795cEA3C3D6E,1,0.095874,0.826433,0.881334,0.865341,0.333333,0.981811,0,0.093537,25,6,0
0x2DF8B7740804eDc398226d3Cc9402740810c468c,1,0.6,0,0,0.86747,0.019607,0,0.000999,0.52677,1,0,1
0x97d696499238Eceaa27475B8b8f8a14dc48EE4f9,1,0.6,0,0,0.871606,0.019607,0,0.000999,0.527698,1,0,1
0x76326080e0292029574D7C33020e463Ba0F690bf,1,0.6,0,0,0.63504,0.038461,0.009116,0,0.477063,2,0,0
0x9647793D5f9917098c66e7F629e28469F44Cb9Af,1,0.169277,0.474136,0.594107,0.853757,0.431818,0.885933,0,0.147164,38,7,0
0x81eAdbA0d88c322e3Ad2B05907132cAbCCC99996,1,0.576957,0.011839,0.019578,0.773672,0.275362,0.07902,0,0.507771,19,5,0
0xA3c4e489d3985e14d0F091B92837B926281D0ECb,1,0.6,0,0,0.849075,0.107142,0.058025,0,0.535433,6,0,0
0xe86C723301c72168BeFe4e370EC99C848BC161D7,1,0.6,0,0,0.548022,0.019607,0.004182,0.020568,0.453465,1,0,1
0xc2CC9B8d0DB3D4CE02bc8e0DCE8200A9B58a84af,1,0.421216,0.112951,0.175069,0.478869,0.122807,0.174781,0.354422,0.237383,7,1,1
0x35a07424bb2Eb3EA9d2794804aDB5D95a97fabF5,1,0.6,0,0,0.779228,0.166666,0.0261,0,0.522178,10,0,0
0xb6467Cb1fbA7652abC0EAac03D0A30389ea4cE1B,1,0.595245,0.00239,0.003977,0.771663,0.090909,0.084919,0,0.513393,5,1,0
0x8cd94E3f27028fb4296B96Df100BA7ed852c643E,1,0.6,0,0,0.878427,0.019607,0.000199,0.000999,0.529245,1,0,1
0x33dE294b1646ED609524Af3b4e83cd10D7457cd4,1,0.595245,0.00239,0.003977,0.874429,0.074074,0.000399,0,0.527622,4,1,0
0xA7c41f54aD4C964b838bF8ceBd86910E7598894B,1,0.591924,0.004075,0.006774,0.869249,0.056603,0,0.000999,0.520881,3,1,1
0x5552fa6113cBCF21c0ac5E70D658c5B1D353599A,1,0.726363,0.121681,0,0.68172,0.193548,0.228871,0.20093,0.637277,12,2,1
0x82E7bFB8229130C26F82471Db89326F76f6BFA23,1,0.77834,0.194438,0,0.236904,0.206349,0.078001,0.067348,0.605695,13,3,1
0x4A4Edc7B6b036879aA724bCea37ED36B665E55A8,1,0.6,0,0,0.48159,0.038461,0.037165,0,0.445196,2,0,0
0x557C531b51E8f38e1E6AD5291AAe1775aA3C97A7,1,0.6,0,0,0.878837,0.038461,0,0.000999,0.530963,2,0,1
0x6B9Ecfe49da6142fE1fa95cE5fe95dA6a2A5B543,1,0.6,0,0,0.782048,0.056603,0.048344,0.203821,0.494762,3,0,1
0x8eC153B3064BFeCf539c8a4e0C196a4e2b681843,1,0.6,0,0,0.771858,0.107142,0.03232,0,0.515865,6,0,0
0x1B8d636b9823f3998D2772464Ce1E067e01d3c76,1,0.6,0,0,0.799135,0.166666,0.017874,0,0.525929,10,0,0
0x457F1953e536fA543B14D7CA9da9A4F33Be4222F,1,0.6,0,0,0.480021,0.038461,0.034935,0,0.444655,2,0,0
0xc0323f45085650214009b1180b7D5B06a0D07f75,1,0.600279,0.000209,0,0.8737,0.122807,0.000199,0.000998,0.537466,7,2,1
0x2122b6D09aEcBb56d56D94478ebeFeFb659a6b0B,1,0.300311,0.230401,0.332872,0.759863,0.324324,0.343918,0,0.216329,24,1,0
0xf093210DA74a3FCc6aA5CF611C43429Fc812BBba,1,0.600141,0.000106,0,0.86925,0.074074,0,0.000998,0.532065,4,1,1
0x1dD557CF0E71419a18600A6F29c20fc126BAA36c,1,0.607982,0.006071,0,0.87668,0.038461,0.000199,0,0.538915,2,1,0
0x41FEf86A8a0A0c7429f299c9FE0a6070eA6A23Fc,1,0.600708,0.000531,0,0.88684,0.056603,0.001796,0,0.535328,3,1,0
0xB22E28612bc721Fa3a3aD6c6dA1A5ca6Ee03D839,1,0.591287,0.0044,0.007313,0.874282,0.074074,0.001198,0.001996,0.52279,4,1,1
0x271cEfCFF0d63c7C1F213570D8A8a367722aFd2e,1,0.509248,0.050748,0.081813,0.772863,0.206349,0.020759,0,0.415305,13,2,0
0x9d4229b45906eBdEbC04e1a0e788d70a3b670aE8,1,0.6,0,0,0.881929,0.056603,0.029126,0.000999,0.535773,3,0,1
0xc85B2D3A256Cd6c60016a1147A42C080cCb07cf6,1,0.618073,0.013997,0,0.876874,0.090909,0,0,0.554046,5,2,0
0x898f46F42435197d1863DB598a292Fd210282843,1,0.542297,0.178788,0.163131,0.728373,0.431818,0.335194,0,0.466955,38,4,0
0x5A7fa8E08463478a1C1D078508Fa208edD2baEd8,1,0.174981,0.421523,0.548423,0.64277,0.152542,0.671786,0.499749,0.095274,9,1,1
0xFa336C62D378A82bfC150Da3d87cb6600F177429,1,0.6,0,0,0.876871,0.056603,0,0.001996,0.532005,3,0,2
0x8bEAa3bc881aA5CA48b424Af1C22bb2ECDEaCA71,1,0.6,0,0,0.283996,0.074074,0.006951,0.014778,0.400843,4,0,1
0x79afab146a464313b29b84f62379e75c85376DA0,1,0.601704,0.001282,0,0.870163,0.074074,0.023055,0,0.536002,4,1,0
0x36109a141917f69A62eaD4F9E9fa72C34f35C90D,1,0.494467,0.135828,0.156258,0.715914,0.206349,0.146466,0.020308,0.380433,13,2,1
0x417bE5F6BBb4ab60AA0708e311149fd2b7f04CAB,1,0.6,0,0,0.090003,0.295774,0.529057,0.620637,0.363881,21,0,1
0x389836EdF639d94c43D708aa5a88d47D8886ABEe,1,0.6,0,0,0.869143,0.019607,0,0.000999,0.527146,1,0,1
0x2273F5B2481385774b943101C20efc4800bF0785,1,0.634868,0.02785,0,0.688072,0.107142,0.0392,0.069542,0.527584,6,1,1
0x7A9b8ba150Ea81B4F767a54A39a2329525bB7cF7,1,0.557569,0.685638,0.619698,0.841075,0.790794,0.996818,0.200736,0.441932,189,6,1
0x9847d5919a67D1E3B808b06F2293396b19eC701a,1,0.6,0,0,0.8786,0.019607,0.000199,0.000999,0.529284,1,0,1
0xc00Fe6e278ffb30248744BB3007c1f1Ff78F1073,1,0.856499,0.349058,0,0.455967,0.253731,0.471235,0.375094,0.751875,17,3,1
0x2169554b9396A012aDa028d0Cc441B237caB1075,1,0.6,0,0,0.878469,0.019607,0,0.000999,0.529237,1,0,1
0x6C572a9B4cc493E18c7b32366C8552e025f6fF25,1,0.6,0,0,0.504662,0.074074,0.444259,0.749937,0.414751,4,0,1
0xDCeD828E70deCb3B612BDe1031D253408DF848c6,1,0.582435,0.008966,0.014854,0.869657,0.038461,0,0,0.508243,2,1,0
0x9509bEe1FAa311eE23B8d9074ff1b07ebc5F13B8,1,0.590565,0.004769,0.007924,0.869379,0.107142,0,0,0.523818,6,2,0
0xfFc58aE9B148D8042F137A03d7D4b4263fe8097C,1,0.624846,0.019481,0,0.788785,0.090909,0.004975,0,0.541975,5,1,0
0x5441FC2dafF6Cc6702C6C3d4e81329837501Ae8b,1,0.6,0,0,0.88128,0.038461,0.005766,0,0.532113,2,0,0
0x83B71aAC923F15b3732Fa0CA059e17c9e1bbD4Ca,1,0.597797,0.001103,0.001838,0.882603,0.074074,0.002792,0.000999,0.532566,4,1,1
0xeB29472Ef6f17b82839E5FE7c740aA5B93FC599D,1,0.595612,0.002205,0.00367,0.86496,0.107142,0,0.000999,0.52868,6,2,1
0x324520B035195d9017a142E949fAe7077C5996c5,1,0.6,0,0,0.874075,0.019607,0,0.000999,0.528252,1,0,1
0xd5323721E501BCd52EF290DC00D29c19640b6681,1,0.6,0,0,0.424175,0.206349,0.157398,0.485861,0.409683,13,0,2
0x8B7Bc899706cC14670D79D9A20b669c5AC10BCBD,1,0.6,0,0,0.481348,0.107142,0.046529,0.175597,0.434568,6,0,1
0xB9702296c4C6AF3fB62e9523Dc08E5A451c12a0c,1,0.300241,0.719846,0.758836,0.829953,0.757281,0.988578,0.108908,0.203922,156,7,1
0x181ad5E6c7B5C07FA6538EA371446B54f3478d70,1,0.600399,0.0003,0,0.864952,0.074074,0.000199,0,0.531488,4,2,0
0x1d51f23A36281a7e459AbA9De302a5CCF458F261,1,0.597991,0.001006,0.001676,0.869077,0.038461,0,0,0.526512,2,1,0
0x5115DaD03662dd8A60Ba91bEE2BFb83c5c5163EB,1,0.581423,0.009494,0.015724,0.885571,0.090909,0,0.000999,0.515106,5,1,1
0x6A75B891C1c8F524F5DE44cB76A9A4CE9f26Cb7D,1,0.6,0,0,0.707362,0.122807,0.226125,0.499749,0.469751,7,0,1
0xD52a8044Cf45b670c7e287103f3502DD14A58721,1,0.6,0,0,0.878198,0.019607,0.000199,0.000999,0.529194,1,0,1
0x07faA0594E8FF9cD431Ba1e3aEBc1976C1dfc1eb,1,0.604468,0.003377,0,0.869124,0.074074,0.003587,0.00196,0.536757,4,1,2
0x091344243e6aA84059e6E6DD205057c53c801290,1,0.6,0,0,0.657064,0.038461,0.013612,0.043977,0.478013,2,0,1
0xb66E2ea6d7a226fbEC677B0A932E15b0C828795e,1,0.6,0,0,0.886852,0.038461,0.000399,0.000999,0.532794,2,0,1
0xDc53AE6151246B6d44Fc2330523ab4534A8e1F92,1,0.598476,0.000762,0.00127,0.870058,0.074074,0,0.000999,0.53031,4,1,1
0x0Ab49FcBdcf3D8d369D0C9E7Cd620e668c98C296,1,0.476445,0.399011,0.390657,0.820494,0.813432,0.797439,0,0.432878,218,12,0
0x0FE9D25D9a53A34Fc383c34905140840490ae552,1,0.579553,0.70916,0.632198,0.704221,0.324324,0.916508,0,0.401518,24,5,0
0xDD56B812730F5Efc9D05b119BDeD55bdD770E773,1,0.765472,0.17469,0,0.727307,0.6,0.56427,0.26558,0.737389,75,2,2
0xab533568dCA001b3EB734FfcBD35D7B3b62C2E97,1,0.6,0,0,0.579914,0.038461,0.037721,0,0.467194,2,0,0
0x8647aF787cEB1F8d601FA3bf07aCa87C97074B5a,1,0.6,0,0,0.868917,0.019607,0,0.000999,0.527095,1,0,1
0x2599Dd1E3F38De5183ef1aF8E4601dc3430e2140,1,0.581002,0.009713,0.016085,0.885768,0.107142,0.003587,0,0.516483,6,1,0
0x3144080A8D140EC09fa459dC25748998DE3Df245,1,0.266463,0.511926,0.591682,0.77608,0.333333,0.740852,0,0.175701,25,2,0
0x845fd21aCb957aAf02Fb6333c1225A3b6641010e,1,0.6192,0.020946,0.003962,0.777676,0.242424,0.035307,0,0.548715,16,3,0
0xEfAAA5F6B0f8DeccdF54Ad2aDAd23585502586A4,1,0.641755,0.033785,0,0.799389,0.242424,0.775391,0.770847,0.565835,16,1,1
0x7Eef42034507D87664DD38e0E827f599BDa573D8,1,0.576836,0.011903,0.019683,0.772518,0.39759,0.728246,0,0.574315,33,5,0
0xE576035fd9BC0C5ace1385148E435F4d09eABD2A,1,0.549098,0.528804,0.464906,0.880393,0.358974,0.868673,0,0.464519,28,4,0
0xcFe865EF7D4Dc4D2b07e31Eca3506E1Ef7727b01,1,0.59683,0.00159,0.002648,0.870798,0.074074,0,0.001996,0.52844,4,1,2
0xDD26860b40A91EFaE7B6445477e4ff25c4b94298,1,0.590565,0.004769,0.007924,0.767157,0.137931,0.033255,0,0.506439,8,2,0
0x5410d09BE697e57Cd7C4FfA83759abeD3219E020,1,0.960591,0.732977,0,0.14199,0.038461,0.941175,0,0.8696,2,1,0
0x32cb9292243C8C00a1c2D1F3f7DE8aca8f8815Af,1,0.117357,0.672502,0.765373,0.774731,0.671052,0.940554,0,0.111169,102,2,0
0xA4B3220D47a867a4CBeec95369eD2D1C362fD47e,1,0.6,0,0,0.817175,0.107142,0.06838,0,0.529189,6,0,0
0x85c253066296A0C6320FbD3C52380E2D063A9A5b,1,0.6,0,0,0.420685,0.137931,0.669574,0.874953,0.408847,8,0,1
0xCD4CDE04D8E5671b7daC23136704f42B33Dd66F4,1,0.129805,0.79412,0.853571,0.80903,0.342105,0.984068,0,0.101628,26,5,0
0x334436bf0B04117313534Be5C2E6552d4F5749DE,1,0.864931,0.370451,0,0.809912,0.787234,0.973646,0,0.880228,185,1,0
0xF72Ad45609f3DFA55f88c7dA479DC5Fc67f1CdF6,1,0.252742,0.671919,0.731493,0.556484,0.572649,0.782533,0,0.136525,67,5,0
0x8BD19eA0DA57988464C14539c9eCc78030AF2574,1,0.6,0,0,0.599952,0.166666,0.013806,0,0.480791,10,0,0
0x8ED1955C014e4833937544676a78C533B398755c,1,0.82948,0.287613,0,0.199357,0.275362,0.512052,0.55856,0.659221,19,1,1
0x3Fbb53A46bed6A014d7Ae76A51CEddFb4E97e99E,1,0.6,0,0,0.679905,0.056603,0,0.001996,0.487735,3,0,2
0x00aD1b8C0BA667F262a71B5c111FA57894cD3CEC,1,0.6,0,0,0.718344,0.305555,0.79757,0.951028,0.493049,22,0,1
0x92258B26C32328a9722694ad341279C3288A275a,1,0.6,0,0,0.878573,0.019607,0.001198,0.005964,0.52887,1,0,1
0x2c8c79854eCDCA62e924f85C49061b9a97393b0B,1,0.6,0,0,0.674296,0.074074,0.012248,0,0.489272,4,0,0
0x49C2F38C9A99d02984F9DA22536e30622Ad908E7,1,0.98331,0.873257,0,0.804271,0.910554,0.998501,0,0.9558,509,15,0
0xD92f7C7A303C13B095617F1619E04c32600A558F,1,0.090866,0.626995,0.736949,0.584181,0.193548,0.891999,0,0.075543,12,1,0
0xE20eB97B2DEe92e24F0e8D29595bcc712741619D,1,0.6,0,0,0.812365,0.074074,0.675155,0,0.577704,4,0,0
0xD5589B82113fD3cf4993743d03bde11ec3380Ffe,1,0.152406,0.478312,0.603016,0.845764,0.342105,0.728585,0.440892,0.109217,26,3,2
0xcfCDe15d5a99716c82493Aa2B1771100813925B0,1,0.6,0,0,0.878373,0.019607,0,0.000999,0.529216,1,0,1
0x3252acc3bb1b0B4B22042718f0deBedfaf57aD76,1,0.6,0,0,0.873098,0.090909,0.114574,0,0.54431,5,0,0
0x147661B066BC7E53d0b3391BD2A20a43A55b7260,1,0.594688,0.002672,0.004445,0.867508,0.038461,0,0,0.522269,2,1,0
0xACB23862cDEE126950D3f39d3EE1af6123A27135,1,0.6,0,0,0.623222,0.180327,0.193418,0.382334,0.464753,11,0,1
0x10dc89e1a87b2D99f6be00b6d62320bF7a6D8CC4,1,0.581317,0.009549,0.015815,0.783885,0.418604,0.772913,0,0.587595,36,4,0
0x8d43F23fB5b1E52D6c2A49Fb2F303f81230F30aA,1,0.6,0,0,0.872528,0.019607,0,0.000999,0.527905,1,0,1
0x4bF5479148a3b4b26b8995Fc1dCed16075F9b816,1,0.6,0,0,0.874261,0.019607,0,0.000999,0.528294,1,0,1
0xF48D95e3e69A960C82652bBD2C4Da31d9A69ca85,1,0.651853,0.042771,0,0.740437,0.230769,0.023818,0,0.573716,15,3,0
0x674cb93Ce397C47a315bCb216e9f0A85B01616BB,1,0.468872,0.082381,0.126665,0.806204,0.553571,0.240467,0.218195,0.399962,62,3,5
0xAaa8D3BFc242221575AD7947195A155a7a85289a,1,0.6,0,0,0.602325,0.074074,0.046347,0,0.476078,4,0,0
0x88D7AB755c10ff85Bd5a5024b340DF0e9e084A9B,1,0.563652,0.244583,0.20232,0.755476,0.253731,0.66305,0.028044,0.4963,17,3,1
0x122b4dd62DA2DcfE83e48382681Bd2bb6DAc1B55,1,0.390229,0.698246,0.710692,0.554423,0.382716,0.965513,0,0.210738,31,2,0
0x5Fe587feAA9ABB3D9ef30Ec8016181E729FDBE8E,1,0.6,0,0,0.508573,0.074074,0.062968,0,0.456531,4,0,0
0x15bcC179D2fA1C0c1Ea687e0570c22B2F2193306,1,0.6,0,0,0.88565,0.074074,0,0.001996,0.535493,4,0,2
0x8a3EBF637ae473EEE3B56D7293B0D8c0311A96A5,1,0.594688,0.002672,0.004445,0.873459,0.056603,0,0.000999,0.525089,3,1,1
0x39E9a08cD775815FedB57D691f2a2f3ba26d59Ec,1,0.6,0,0,0.226639,0.038461,0.118321,0.401913,0.358492,2,0,1
0x6df76A4186CF6605839C55Ec247cdD59b4CFF508,1,0.6,0,0,0.884585,0.056603,0,0.001996,0.533733,3,0,2
0x6b5263B4b91f9cbA2D01Ed8fAf08ED8A0D40f2f6,1,0.657586,0.04803,0,0.683514,0.107142,0.090578,0.150776,0.547547,6,1,1
0xa74D06ed48af62B8351212a3Ba3D07aA917C0877,1,0.6,0,0,0.865206,0.019607,0,0.000999,0.526262,1,0,1
0x727E869a9b139249eb2Ce14700e7CA3Fe766f9CA,1,0.6,0,0,0.866596,0.019607,0,0.000999,0.526574,1,0,1
0x07Ce929745Ee5059381C400C2428F794DcABdEDe,1,0.6,0,0,0.886934,0.019607,0.000199,0.000999,0.531152,1,0,1
0x9c68a6315C76746de52c39147883B8406B514eec,1,0.6,0,0,0.683375,0.806201,0.994823,0.976795,0.543558,208,0,1
0xB90FEAd3D6F4D85850fD36014F0cE775d74Cf071,1,0.469567,0.459457,0.449538,0.693581,0.358974,0.668413,0.303839,0.308612,28,2,1
0x902D01Bc18c04613FF4d470C6b1f30BBb4813251,1,0.6,0,0,0.873035,0.019607,0,0.000999,0.528019,1,0,1
0xE6De456251181aC6DAB0526973A29455dd4B1736,1,0.6,0,0,0.768322,0.107142,0.169021,0,0.52701,6,0,0
0xF9d6316977B5FE1c1ea326f3A4DF016C7b1C9825,1,0.6,0,0,0.865262,0.019607,0,0.000999,0.526275,1,0,1
0x106E5F12BDC985829598F48CF26cB315bBf355e6,1,0.315772,0.30756,0.393437,0.802494,0.305555,0.488909,0.350072,0.205485,22,3,1
0xbDf83493B48AED03283B15491699FD54329bB54F,1,0.598703,0.000649,0.001081,0.871165,0.038461,0,0,0.527819,2,1,0
0x6Efe0608271700ba866381Cf6b419AFBC2Da5E14,1,0.6,0,0,0.885067,0.019607,0.005173,0.025341,0.528742,1,0,1
0x0FbAb9215e1F5F903B1Bf41D3302005DCa67C522,1,0.6,0,0,0.502762,0.230769,0.16833,0.221183,0.456039,15,0,2
