wallet,label,quality,depth,liquidation,age,activity,volume,utilization,handP,events,closed,open
0x63581B250647BE01900a3566FfAbafE52924FBAA,1,0.777919,0.193772,0,0.581535,0.456521,0.524624,0.713548,0.745132,42,3,1
0xC36816F99AB33d692aB5Ec6460ad2A762C1Aa24F,1,0.964292,0.753735,0,0.834737,0.815498,0.975144,0,0.977582,221,10,0
0xfAF9c45c65e646A43BD5C79701447Ea934a6Fdf0,1,0.692191,0.632916,0.456057,0.828376,0.747474,0.958379,0.386518,0.759514,148,13,2
0x1D60B58b64b68d84F06D92Cd34667425107CA28d,1,0.539861,0.599409,0.540776,0.876626,0.523809,0.869672,0.341859,0.585289,55,5,1
0x61eD73B9b03AbF500d4ADB3122ff54C26A44329c,1,0.6,0,0,0.173307,0.038461,0.291584,0.673095,0.398937,2,0,1
0xdc011ea58c0c55f1772F20C2f8328d40deC992a8,1,0.6,0,0,0.197519,0.375,0.033255,0,0.480814,30,0,0
0x82132073F6bF5589F365bdf7A016995a8E38cd2e,1,0.73337,0.130482,0,0.733743,0.305555,0.387179,0.390692,0.709425,22,2,3
0xDF46A5EeEaCD70d920c8D6D46B8327a8905cC586,1,0.6,0,0,0.266113,0.166666,0.887615,0.975308,0.492182,10,0,1
0x38D539090e971aA365F775786a5a6e9fDB3aD628,1,0.6,0,0,0.381629,0.166666,0.563242,0.860393,0.475253,10,0,1
0xb2FcDa628a80e7Fe82b5b3Bb4De8DF51d433BB7b,1,0.6,0,0,0.133509,0.038461,0.02591,0.118165,0.407288,2,0,1
0xB0c3832690627BB3ED1dbe18D1d7ceD5A723b258,1,0.6,0,0,0.506744,0.019607,0.500249,0.833472,0.468355,1,0,1
0xF6319e571Be2571E5566CB0477bB9087F61310C8,1,0.398046,0.132101,0.202349,0.725983,0.137931,0.459342,0.565783,0.358602,8,1,2
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,1,0.176335,0.629367,0.717747,0.727055,0.664429,0.906618,0.144175,0.307941,99,3,1
0x6E84958B48D8E186aDaa2Af7424eECe036A08304,1,0.6,0,0,0.556853,0.038461,0.001996,0,0.48852,2,0,0
0x7Cf67A1A486D5716517A989F180112ba26D1Afcf,1,0.396082,0.910947,0.912265,0.877759,0.888143,0.998341,0.307807,0.465106,397,16,1
0x972258dCFE21BDB24100E334c3e92966B2784aFc,1,0.6,0,0,0.864432,0.074074,0.000799,0.000999,0.547265,4,0,1
0xF95660aD4D4c27003826f8F501170d6DB033b7fF,1,0.52975,0.03826,0.062181,0.619493,0.074074,0.017102,0,0.443466,4,1,0
0x6e3dF3B2aDCC1869941C076E15886b3864BFb206,1,0.651428,0.042386,0,0.360218,0.315068,0.068727,0.214177,0.535051,23,1,1
0xd335A8AfB1a1c322dedA3868cb198896766F36fE,1,0.837781,0.30543,0,0.674642,0.62406,0.365643,0.165644,0.852604,83,7,1
0xEC323Bf2918c4F81f22F43C022ef48fAff7A67Ac,1,0.072505,0.685787,0.784371,0.619209,0.50495,0.969468,0.833305,0.181192,51,1,1
0x6562CDb87Fc2f2E9cFe9Cca0B3309F17b9872079,1,0.6,0,0,0.177161,0.019607,0.006161,0.030067,0.41762,1,0,1
0x4Ce256ecbF30CFcD65513DDD2482aC99405BE593,1,0.891271,0.445572,0,0.619112,0.193548,0.544003,0.322088,0.875928,12,2,1
0x90a4841fcAF1237BE42A7A111D390d3214f945E1,1,0.6,0,0,0.370931,0.038461,0.030819,0.137931,0.446716,2,0,1
0xdf6B0B758157fDc092247733999886AB5384ae29,1,0.6,0,0,0.075024,0.019607,0.285612,0.666555,0.379665,1,0,1
0x891F6a8DF7673D24783F856eeD248F5745a3d866,1,0.642103,0.034089,0,0.876789,0.122807,0.638728,0.634187,0.627666,7,2,2
0x5c6fb0F8C8F63b15c40834566adA80D44c3265eA,1,0.6,0,0,0.495713,0.107142,0.015941,0,0.490214,6,0,0
0x62B8e137ee87Ab3CaEB2FEA3B88D04abeA7C5579,1,0.674877,0.943934,0.900849,0.838178,0.647887,0.999495,0.320355,0.583253,92,7,1
0x0aAb4a8942d2f5285f5C4153f3a907D8470F7adA,1,0.743685,0.143964,0,0.793351,0.242424,0.749874,0,0.789785,16,2,0
0x8bc1Be38858d2Bf12405E16e24b8394Fc07a7A29,1,0.6,0,0,0.184347,0.152542,0.876862,0.972687,0.474426,9,0,1
0xB667109B45878Ec4baD9b27A5548E8D953603086,1,0.420936,0.577442,0.584785,0.691046,0.603174,0.95244,0.676543,0.436131,76,3,2
0x40Fb8cAb1C759e43bCE58efc8FC9e948645488A7,1,0.40999,0.901294,0.900735,0.625391,0.509803,0.99651,0,0.406418,52,3,0
0xba6FE5d4Cf1F7F285940BB9a569A930Fe4027421,1,0.104026,0.588531,0.70448,0.7514,0.64539,0.945593,0.961092,0.214069,91,4,2
0x6AFcbfc68B5190ffCBaac81A5135C8617CF745E1,1,0.846141,0.324296,0,0.424733,0.180327,0.437886,0,0.815574,11,3,0
0x02AF0411F1Ce321D1c85866AF55f6dc7Ec07e2F4,1,0.202129,0.541208,0.638676,0.696323,0.778761,0.861908,0.173067,0.332767,176,3,1
0x4bE5C409aa3d3128e56bBfC5fb1847A947B27826,1,0.6,0,0,0.434141,0.038461,0.082232,0.309868,0.448278,2,0,1
0xB850379f04Ca8CeEbccF4057Cd58c71e8cf0a333,1,0.6,0,0,0.872223,0.019607,0,0.000999,0.540391,1,0,1
0x161bE4b4767597233650747a17af252aaE56631e,1,0.6,0,0,0.104202,0.019607,0.004975,0.02439,0.405629,1,0,1
0xb5bB72F2E5406c9aD56A8Aa31e248f5C8F1823Db,1,0.6,0,0,0.405887,0.038461,0.016909,0,0.464397,2,0,0
0xDC3256186493cE02e6EA7cB04F913ec73c000239,1,0.6,0,0,0.025495,0.056603,0.206978,0.566536,0.375049,3,0,1
0x946e846c70A310b0bB7e7dbF8f61b2E9A473429E,1,0.6,0,0,0.376602,0.090909,0.975621,0.995027,0.511379,5,0,1
0x8E2c2931d709E81A65EE739de998C0A9734A8cB7,1,0.6,0,0,0.446046,0.193548,0.594747,0.880225,0.493281,12,0,1
0x4091169144594B073e5CbE25505D53dd2A433005,1,0.362028,0.164717,0.247364,0.736557,0.494949,0.561288,0,0.446013,49,2,0
0xe699cc0d0129eBE0F1462FFbdA7f966287dB82cc,1,0.966038,0.763782,0,0.638352,0.315068,0.974912,0.521302,0.959193,23,3,2
0x989d639c27557e73f0465Cb253Ee6699333a1713,1,0.920359,0.546847,0,0.709346,0.583333,0.911563,0.57557,0.935779,70,3,1
0xAFE6351E851DEB52918dC02308320B29dE7f6dcE,1,0.6,0,0,0.530018,0.038461,0,0.001996,0.483329,2,0,2
0x0e23e4aCCEcc468620F978BBE74B2b3a012919bA,1,0.737838,0.136242,0,0.556264,0.166666,0.098286,0,0.666156,10,2,0
0xDd9D47cCf03c91020B659e25b5226125d5db52f2,1,0.70114,0.092168,0,0.751357,0.333333,0.600223,0.181873,0.726298,25,1,1
0xd035A9Abb8CF0E11030e297d4506aFF22C8FB773,1,0.6,0,0,0.551959,0.305555,0.917059,0.981805,0.566409,22,0,1
0x272184ef45971418c27791cD806Ba410d2E4Fa03,1,0.6,0,0,0.007461,0.019607,0.003785,0.018645,0.38979,1,0,1
0x887F6e635B0c65B7f72dA4155189154ca827A340,1,0.6,0,0,0.041722,0.019607,0.05285,0.218139,0.383534,1,0,1
0xaf4a6f23fD3d7b534771c3e33207959a81398b32,1,0.6,0,0,0.095231,0.122807,0.425287,0.787234,0.406279,7,0,1
0x1a6Be2d610A13661e82e222AB32f226B492B0F31,1,0.106893,0.580523,0.697568,0.669356,0.390243,0.870244,0,0.238261,32,1,0
0x2E3eCAeEeC7D9c5f88148dae8Ac136895b7920Fd,1,0.6,0,0,0.849785,0.056603,0,0.001996,0.541904,3,0,2
0xe839512832651860aF050cdB19dEfAf00F4709D7,1,0.6,0,0,0.641434,0.019607,0.019415,0.090081,0.494097,1,0,1
0x3Ec7F231a939765aC93AFFf8bd1EeAf46b3cF14d,1,0.6,0,0,0.177257,0.019607,0.004578,0.022482,0.418143,1,0,1
0x77884B7aEaCcbf1B8A0C5a33E254391b9B49eA8e,1,0.6,0,0,0.871673,0.019607,0,0.000999,0.540296,1,0,1
0xf057F77A97E0fB215af1Ebfb21056e064c3d2eDD,1,0.6,0,0,0.475538,0.350649,0.893249,0.970369,0.557511,27,0,1
0xd952F64ffde9D76caF60CC889e3BD5600D04911D,1,0.6,0,0,0.10179,0.019607,0.021334,0.098286,0.400473,1,0,1
0x973FC34E800114B1FE738d8E4e14D622885B8215,1,0.343561,0.182955,0.271777,0.691232,0.166666,0.241504,0.229583,0.309142,10,2,2
0x481D1F1365D782D78fB581b6269dBC6E0e321969,1,0.802615,0.235444,0,0.527825,0.425287,0.461728,0.283111,0.786175,37,2,1
0x6BC6B9bfcb9F723BD47176343CD67cB16ab653AF,1,0.913784,0.521956,0,0.816107,0.479166,0.86571,0.666488,0.927753,46,4,3
0x3bE6D373995bDD94851cb23584653e43E7733EE3,1,0.6,0,0,0.20568,0.418604,0.321941,0.703528,0.461798,36,0,1
0x44bCB8669EA5706221e1dF93C8Eddb507aFB8DaD,1,0.643757,0.035539,0,0.728938,0.166666,0.17979,0.189729,0.587641,10,1,1
0xe24f48680a17bF0060b79b1902708d4F7083b31C,1,0.777316,0.192819,0,0.627208,0.549549,0.892662,0.755989,0.795909,61,1,2
0x87E08A4C269FfE2F8C2874E567288b7402252D95,1,0.622204,0.724778,0.622223,0.718749,0.884526,0.997717,0.022757,0.698405,383,2,2
0xfb98923697E9EeDB98aCBFd1BFb6b41c7a7C9dB1,1,0.6,0,0,0.305438,0.038461,0.230532,0.599839,0.419523,2,0,1
0xCC13D589fBD57Fd974C8973013CFF62416Aa5efA,1,0.700536,0.0915,0,0.836336,0.333333,0.861342,0.026522,0.777542,25,4,1
0x18F93c25512FbEc1Fa07995B9d404Da920926f19,1,0.6,0,0,0.180484,0.019607,0.003984,0.019607,0.418886,1,0,1
0x9b87a7687312E050bBb99F993f467A0cB2BC6340,1,0.433439,0.103366,0.161171,0.721738,0.107142,0.134798,0,0.393704,6,1,0
0xB8B5f3CDFa1F6eF22B84D89038E2BDbd5dc6a868,1,0.6,0,0,0.869143,0.019607,0.000799,0.003984,0.539678,1,0,1
0xFEa8286230d3a9Ee2B4E6aEc6e71963f173E9526,1,0.6,0,0,0.021089,0.074074,0.375,0,0.456165,4,0,0
0x2760607440FeA7A57AC3bffbf5e762685fd091B2,1,0.80773,0.244783,0,0.550229,0.305555,0.456934,0.093252,0.794455,22,2,1
0x7E42c912DaAc6D9F9a0d91Ca139C832211381840,1,0.6,0,0,0.622481,0.253731,0.143688,0.434069,0.510138,17,0,4
0xb33F0C984B4f93847F4ba734f3eA1d298B88e5A0,1,0.6,0,0,0.756837,0.056603,0.227083,0.594977,0.500501,3,0,3
0xe9b31F8DaaB3D2855CbA7327A4A94b2fCBd594C1,1,0.993159,0.945183,0,0.819328,0.632352,0.997445,0,0.985245,86,6,0
0x8E32A790a4b0cD89160E3583511f0FdB0f917e4D,1,0.6,0,0,0.799023,0.137931,0.012833,0.05482,0.541863,8,0,1
0x8cBaF50B6704D13811d813803d51A91E17ac11D7,1,0.6,0,0,0.659784,0.019607,0.23065,0.599839,0.478032,1,0,1
0xaA065E46e620f5339D71ca1e261e289939353B42,1,0.802101,0.234521,0,0.403683,0.074074,0.28551,0,0.73275,4,1,0
0x27F621EFb95741140a2B454915a9254e8bBB0011,1,0.6,0,0,0.132933,0.074074,0.137336,0.443826,0.397085,4,0,1
0x082A41FC0E3E7546425767ea1fb1E9aD62361005,1,0.6,0,0,0.610304,0.107142,0.309773,0.692212,0.485124,6,0,1
0xaf615b6A69c81611aE1A0986d9C6E442988E2743,1,0.477529,0.806855,0.787185,0.650714,0.944008,0.998285,0.000962,0.547304,843,8,1
0x9aA34B8a245dcA9d0F3fDf54815B82145A47e234,1,0.6,0,0,0.181056,0.152542,0.30148,0.55516,0.42974,9,0,2
0x2cA69A476F6eeA3312aCE574BE35F5b0E685A31D,1,0.943601,0.646356,0,0.544121,0.739583,0.975002,0.536847,0.952738,142,4,1
0x1B2C5B95413487f27723a655e9F68eB6985Fe1dF,1,0.6,0,0,0.25992,0.074074,0.015554,0.038461,0.44037,4,0,1
0x2f0CE0364AA68464827c48C8C39f46589b172303,1,0.6,0,0,0.361728,0.206349,0.854248,0.965858,0.510804,13,0,1
0x2d9D72e375995028E9094ed6F7087ed51a5F00b6,1,0.6,0,0,0.496254,0.137931,0.971418,0.99415,0.538753,8,0,1
0xFa327f04B403Cd2D9Ff0D26a500e169728bBe00a,1,0.6,0,0,0.202457,0.038461,0.199743,0.555357,0.401914,2,0,1
0xbF3b8928D486B2471F6aD476915C5b0a48eEaC2C,1,0.817278,0.637275,0.298937,0.611726,0.746192,0.936837,0.31394,0.859625,147,6,2
0x9E7EC6B67cF1f827613565aFA4e6F33E799866fd,1,0.232489,0.321679,0.441459,0.652586,0.382716,0.60172,0.000999,0.298991,31,3,1
0x39FAe6e3DbfE5A1dfB47A455Cd6C4Eaf36e74DB6,1,0.6,0,0,0.524368,0.090909,0.0824,0.304105,0.472379,5,0,2
0x637ad4A0ce1de3a76aE0D4DE146301c7b7Bc8Fb7,1,0.6,0,0,0.306926,0.090909,0.243226,0.616564,0.427687,5,0,1
0xbda7aC81461d885B107A7F3A77D72f0BA334C336,1,0.6,0,0,0.795731,0.019607,0,0.000999,0.527067,1,0,1
0x931203465AA2de95954658663Ae93Fa62D5AFe9a,1,0.848264,0.329242,0,0.744807,0.68944,0.805295,0.358516,0.891833,111,5,1
0x69CC9A9E7f38117dc40d850dF43eC21b6B416A47,1,0.6,0,0,0.686365,0.056603,0.149225,0.467802,0.48921,3,0,1
0x1ea43Ab42D393cD70c0be00F0Ed8dc3Ec96E0fD3,1,0.6,0,0,0.62003,0.038461,0.186727,0.534667,0.473841,2,0,1
0x0db91aDEA384123148A7eBeDf0b7E80F7b293eDC,1,0.472503,0.080302,0.1232,0.859714,0.21875,0.066467,0,0.460146,14,3,0
0x564fcA0fB2dab1C61C83b6cB33001377291101C7,1,0.794102,0.220463,0,0.770298,0.861111,0.975019,0.746302,0.85843,310,1,1
0x0F506b6F1eEc3933e9b5d49B21808aA26EeB2a00,1,0.823251,0.274799,0,0.623353,0.468085,0.271667,0.093916,0.816649,44,3,1
0x3426648b4cCCb33A7dF81D69993b71EF5e7207d7,1,0.6,0,0,0.256901,0.056603,0.003984,0.018645,0.43751,3,0,1
0x9A75BEff8061505A030237F115A8083015ed71Cd,1,0.6,0,0,0.290531,0.056603,0.042695,0,0.450897,3,0,0
0xb7944Abb035Eb94c2B220B1fbA31bDBEAB30B611,1,0.6,0,0,0.454202,0.056603,0.070113,0.27431,0.456175,3,0,2
0x9923e5A3c839540047bD270Ff8ee4102b077d713,1,0.975543,0.821638,0,0.742098,0.884526,0.995401,0,0.981203,383,10,0
0x5a4b1E8F168c59469FD3887E067Ca844e0CaeB85,1,0.6,0,0,0.818764,0.019607,0.000599,0.002991,0.530975,1,0,1
0x319977E961A5b86638508DCdB87c4E9d0311Ee1A,1,0.6,0,0,0.870663,0.074074,0,0.001996,0.548128,4,0,2
0x358d0EC0Ceb0699ddf10b072c9d48c64A74A87EE,1,0.6,0,0,0.711666,0.166666,0.025151,0.093381,0.528943,10,0,2
0xd07b1B79431A11C1d909eAb7C9a76eA3b43632b4,1,0.464093,0.134554,0.171375,0.730355,0.137931,0.089419,0,0.41727,8,3,0
0xD86a2b27cAEB8001619dCcf174e34976D2D19C2A,1,0.6,0,0,0.105108,0.038461,0.310154,0.692212,0.388378,2,0,1
0x017E019D6344B47854635Ee87f728831260c87b5,1,0.779367,0.19607,0,0.804445,0.206349,0.346576,0,0.780029,13,2,0
0x27cAD03f9AEe8FF1DF5A2Afb74A69D796bb2C0EB,1,0.6,0,0,0.614321,0.090909,0.137633,0.183006,0.508485,5,0,1
0x465045B35Fbb3ad7a2c0a43169612066bCF050CB,1,0.752913,0.156588,0,0.524698,0.473684,0.79664,0.698426,0.744999,45,1,1
0x994d8F2Cf41B2f04e4e07F22429B7207dEf536e7,1,0.6,0,0,0.025118,0.019607,0.019415,0.090081,0.388165,1,0,1
0xA23f4C76cB22e112E938fBD3f52d4a55e57c51b5,1,0.6,0,0,0.173857,0.019607,0.00438,0.021526,0.417629,1,0,1
0xf38b915C83Be8C5180e304754E41e529eB9931A5,1,0.6,0,0,0.019716,0.019607,0.112531,0.388004,0.372358,1,0,1
0x0d0b13e064963cBF84Ca7CEE8EEB7c8C3B7EB4b2,1,0.6,0,0,0.841101,0.019607,0,0.000999,0.534976,1,0,1
0xF33735639407536a15a6A97814b889888E716101,1,0.6,0,0,0.871679,0.090909,0.000199,0.002991,0.550735,5,0,2
0x791BE632291a0B8D0FbC772347C4A7BC2D81B08f,1,0.6,0,0,0.51226,0.193548,0.165554,0.160369,0.512471,12,0,1
0x7E4e5551B8cf58BE391a598ea2F96f0Be8735815,1,0.6,0,0,0.173221,0.612403,0.78143,0.598876,0.564145,79,0,1
0x3e763998E3c70B15347D68dC93a9CA021385675d,1,0.847501,0.327456,0,0.812534,0.324324,0.882755,0.13928,0.887574,24,4,1
0x32D3BBB0cc1D1FE32CdAB957C2Ed206eA872b0d4,1,0.945448,0.655144,0,0.780281,0.994202,0.996203,0.02274,0.972496,8574,9,2
0xEf4d3Dd425C985bf4756be8e69733Ef8988F8675,1,0.723393,0.118032,0,0.716179,0.230769,0.693495,0.667458,0.702332,15,1,2
0xCE2Bbb41d9018D86f21f9f2DE1C805d0Dfc6f8B7,1,0.6,0,0,0.744576,0.152542,0.528613,0.74849,0.542522,9,0,1
0x770f5A805EB3e544C96dE670D8bD2B2B2aD6F93B,1,0.6,0,0,0.868603,0.019607,0.001796,0.008919,0.539242,1,0,1
0x43CC5F33bB7dE3E8e0568b63C009CE47392C9EdC,1,0.6,0,0,0.847476,0.038461,0.000799,0.004975,0.538622,2,0,2
0x44bA28F1108A8246984f9010E68d41BB61A54231,1,0.6,0,0,0.129895,0.019607,0.009704,0.046711,0.4085,1,0,1
0x458623c20c8E7eFDfe59B316c309FaB681A4bc88,1,0.727272,0.122807,0,0.432423,0.166666,0.07868,0.158152,0.616679,10,1,1
0x7A242eB5613fBea7d98dd9c874E4F284d8d1c1A9,1,0.6,0,0,0.410895,0.019607,0,0.000999,0.459835,1,0,1
0x09a355821d6FFD337aBF360A26E1F6c02EfF606c,1,0.6,0,0,0.322151,0.193548,0.96503,0.99165,0.515992,12,0,2
0xB4192AB96664248c260F9B7E3EF5d55B55B55384,1,0.961155,0.736094,0,0.853682,0.664429,0.966387,0.176868,0.972662,99,5,1
0xa67D009169B3e43C87A37CD965D3E06F27ae8987,1,0.6,0,0,0.755608,0.137931,0.765555,0,0.648172,8,0,0
0xC270ac5827096FA6aA3Cf4D11AD773D11f2aF821,1,0.361987,0.274112,0.342345,0.697336,0.425287,0.404549,0.285391,0.365106,37,3,1
0x71FFb4e22bA64AAe647B3f61c372D1EAE449916e,1,0.730104,0.126345,0,0.535805,0.230769,0.051053,0.082051,0.648942,15,3,1
0x228f34a17955Eb84ba8073304Df75be2609B9772,1,0.426189,0.10901,0.169374,0.597376,0.074074,0.236291,0.428244,0.336834,4,1,1
0x93fDd4649DC3e83826dD2F17e88F4F0fc5B757f3,1,0.6,0,0,0.839429,0.019607,0.000599,0.002991,0.534576,1,0,1
0xAC9f41a6AF6CeCC84903c828Cc3742Fe586ca37F,1,0.6,0,0,0.497291,0.038461,0.166527,0.486916,0.454212,2,0,1
0x2D3da809432CE62889169d1c207BDb2381423884,1,0.6,0,0,0.08633,0.019607,0.106983,0.374609,0.383798,1,0,1
0x01550D6334B68Fd5cC88e8e6e1b29926f58a9D54,1,0.778877,0.195291,0,0.762627,0.21875,0.338011,0.243913,0.75739,14,4,1
0x93bDd1D1d668f8405B9898c46c59915e03266396,1,0.066372,0.706914,0.800795,0.756801,0.275362,0.968046,0.984615,0.164183,19,1,1
0x01EFDfb2e2246EEf14716FCaeeaE5b5dc7990012,1,0.6,0,0,0.216536,0.056603,0.052491,0.217527,0.418246,3,0,2
0xc8a3438e5626d9DbEA89FD00dE857372d07C4AFc,1,0.076985,0.670848,0.772564,0.782413,0.275362,0.97135,0,0.234178,19,2,0
0xa234Fa8d89478Ca50aD4e7975dc185ee89112550,1,0.6,0,0,0.485854,0.107142,0.151679,0.473407,0.461584,6,0,1
0xe21a8181bF4Dcb86b69b6E9E2DE8e1e226Be0955,1,0.419378,0.588843,0.596158,0.600165,0.615384,0.94172,0.603107,0.424461,80,2,1
0xcF8F6EcA8D835B4a1A6B79Ec79CeBCAcEa884C11,1,0.921166,0.549995,0,0.26249,0.668874,0.977558,0.078531,0.934953,101,1,1
0x80fC8b1fcE7c4e1d7b4be153Fc896672d0228fE2,1,0.88836,0.436585,0,0.464101,0.285714,0.87157,0.379906,0.885606,20,1,2
0xD70318ec92d35678a6d1863b76C85ab7D80e1c6e,1,0.6,0,0,0.24542,0.074074,0.106185,0.373825,0.418343,4,0,1
0xaAf5E34aA67Bce901d8530f3E3D5Cb3BEA29035e,1,0.507075,0.052111,0.083936,0.706099,0.166666,0.019607,0,0.451647,10,1,0
0x39Ca04cDd47f96b5D996471fd6667Fa96beBB43d,1,0.6,0,0,0.39286,0.038461,0.126179,0.342537,0.444425,2,0,1
0xfbaa6104cE2321eA98f0ad6C5Ab3D49871bc0f4F,1,0.636669,0.029387,0,0.845137,0.253731,0.562631,0.2512,0.660174,17,2,2
0x76661cfd592fd97A088941214Dca2B69ec01875c,1,0.683941,0.073796,0,0.633031,0.166666,0.103139,0.232977,0.597675,10,2,1
0x0AEd252334ed2Bd2563313D34aAC148561a93224,1,0.991033,0.92899,0,0.649887,0.87745,0.998633,0.608834,0.980969,358,6,1
0x28c9602C188001C233d22fFC101Cb45b26Bd61A5,1,0.37366,0.432712,0.476283,0.745514,0.107142,0.671009,0,0.380718,6,2,0
0xBABb8C095f99364dc5CBf55a735D89BaaF1a8c5F,1,0.6,0,0,0.46707,0.038461,0.001796,0.004975,0.472307,2,0,1
0xdB02db34221f6116A993B4a70cEFe28b9aFF379B,1,0.6,0,0,0.210054,0.019607,0.166527,0.499749,0.401029,1,0,1
0x18c357044A874788F5Fe9516c8Bb5c86F13E9f1A,1,0.581423,0.009494,0.015724,0.70891,0.166666,0.02496,0,0.521141,10,2,0
0xb35080144beD502280ca1662e79eCf7E605f6630,1,0.941488,0.636481,0,0.853312,0.671052,0.891502,0.720385,0.953767,102,9,2
0x7352182757bBD8Cdafebb9B15282DcdAc4BAF7E2,1,0.590565,0.004769,0.007924,0.686601,0.090909,0.020759,0,0.513467,5,1,0
0x7fF848070B88CF0640E34F03075418F97b1DEFf5,1,0.6,0,0,0.853083,0.019607,0,0.000999,0.537062,1,0,1
0xB5DD167076d4E6bE55d2d1aAA0f591C1D5C3302c,1,0.050971,0.763669,0.843397,0.623296,0.739583,0.947391,0,0.250231,142,4,0
0x895361170286D850EEB732d73DE69afb28463Ac9,1,0.6,0,0,0.604736,0.090909,0.572722,0.662959,0.524058,5,0,1
0x425F13578B9A07b0385494388D517e05028aa8C7,1,0.6,0,0,0.525846,0.137931,0.360859,0.738835,0.477973,8,0,2
0xac9fbC6f028B8B936287529ABd3Fa590f9E618DA,1,0.6,0,0,0.470683,0.193548,0.156829,0.369085,0.483025,12,0,1
0x1e121993b4A8bC79D18A4C409dB84c100FFf25F5,1,0.656966,0.872453,0.795176,0.699331,0.561403,0.997392,0.348567,0.582156,64,3,1
0xa1a7Ae2f202C5762f3C4ee2FeD99E3f42c6F1f1F,1,0.6,0,0,0.242679,0.180327,0.983332,0.996621,0.502355,11,0,1
0xb1333Cce3577A22Df461129ddE8F4aB74BC39A6C,1,0.6,0,0,0.631103,0.719101,0.967727,0.963524,0.647589,128,0,2
0x5115DaD03662dd8A60Ba91bEE2BFb83c5c5163EB,1,0.6,0,0,0.870785,0.074074,0,0.001996,0.548148,4,0,2
0xFfe63c4eb1aE124480aab8fbfAb455b85345F285,1,0.941304,0.688621,0.043695,0.793058,0.817518,0.855679,0.403734,0.959092,224,13,2
0x1A645D3C035688C1f83820a91EEaF5f8b8fE4d4B,1,0.6,0,0,0.855252,0.038461,0.000199,0.001996,0.540181,2,0,1
0xC546e5aeae617E6309b2be27bE38c662ed04bbe4,1,0.6,0,0,0.576125,0.107142,0.132697,0.401197,0.481687,6,0,1
0x746a71D36bA43790eEda46a21e4fA597C7e4b047,1,0.6,0,0,0.288563,0.056603,0.551448,0.86012,0.440971,3,0,1
0xf4D1952B11D37c39dAf04A0E66aE7C1dE4a336Ee,1,0.929322,0.582959,0,0.829128,0.375,0.958949,0.737012,0.937559,30,5,1
0x1614624C5A732812bA3c76E4679D20B2bF7b6D10,1,0.896762,0.463048,0,0.635883,0.576271,0.771679,0.204077,0.919363,68,3,1
0x2c67c00Af8cf2d8142c8B9e837bEaC8cBD81E12E,1,0.572559,0.014174,0.023402,0.831864,0.180327,0.101365,0,0.548028,11,3,0
0x049473Ab328466c40d13c4a566E4555770F3d066,1,0.463827,0.080945,0.128002,0.72651,0.137931,0.085421,0,0.420236,8,2,0
0xc1808e30bfD7902fAA227E0e65e4AB7905398326,1,0.6,0,0,0.236286,0.107142,0.644102,0.900537,0.44916,6,0,1
0x6611aA550cfDede8658B727B62a5125391CFcB5A,0,0.6,0,0,0.74784,0.137931,0.497285,0.654576,0.545569,8,0,1
0x98c16a27BD8a1c243FB2b2Ff22D96Ffdc06E3d20,0,0.691038,0.081217,0,0.747212,0.382716,0.838683,0,0.763488,31,1,0
0x4476B0B271BBEf4eC48efE726994008a4E3e287f,0,0.607457,0.005667,0,0.544383,0.107142,0.000199,0,0.503451,6,1,0
0x534FE51896e0ec832AD35965bd5d636580b5fD4b,0,0.601308,0.000983,0,0.844742,0.056603,0.004578,0,0.543134,3,1,0
0x7CfC58881D6074bC32D5382c353641Ecee1C11bB,0,0.6,0,0,0.738053,0.21875,0.036979,0,0.552325,14,0,0
0x1f601c5a971cF39A4E3171a8b3730c38C8449DAa,0,0.6,0,0,0.649148,0.253731,0.471849,0.817584,0.525656,17,0,2
0x9D7333158f76B09F408E8cdfc4202610579086B1,0,0.6,0,0,0.775423,0.404761,0.969002,0,0.712396,34,0,0
0x7186211654a25a6a75eEFd6e6C6b458045D050F7,0,0.6,0,0,0.851848,0.333333,0.345549,0,0.632654,25,0,0
0x00818be58023ED472f331e5BcC292552717aca30,0,0.6,0,0,0.660938,0.107142,0.386126,0.755978,0.499057,6,0,2
0x8e4C7A93a69FF5bF224edB82adB9Af21A6C86F44,0,0.6,0,0,0.851453,0.180327,0.804969,0,0.674189,11,0,0
0xc1A2163D2b400A1623C0E4B67490eBc59f50828D,0,0.6,0,0,0.844379,0.038461,0.005568,0,0.539288,2,0,0
0x647B41B745cf5E32E244e432902468C4Bd89643C,0,0.956122,0.708871,0,0.836347,0.979175,0.99992,0,0.977284,2351,1,0
0x2ce81533b95575cdCB8fB8D9B752b44A18280620,0,0.6,0,0,0.544047,0.206349,0.086257,0,0.52408,13,0,0
0xF0828b33ba1b28029c0bb122B70A27dbBd78F99C,0,0.865633,0.372284,0,0.771251,0.583333,0.866709,0,0.9157,70,3,0
0x38204B0F1b0b523Ff25aBe402CF6e3766e56b724,0,0.95683,0.712621,0,0.739085,0.848484,0.965945,0,0.973546,280,13,0
0x76717939fbb21bF0A9F486eD6EE4650800C47f35,0,0.762141,0.169781,0,0.702211,0.152542,0.806905,0,0.792446,9,1,0
0x7e32013a76169c158Be81f74Ccf53db838e86e8F,0,0.6,0,0,0.752894,0.137931,0.00833,0,0.538618,8,0,0
